"activity" "subject" "subject.1" "activity.1" "TimeDomain_BodyAccelerometer-mean-X" "TimeDomain_BodyAccelerometer-mean-Y" "TimeDomain_BodyAccelerometer-mean-Z" "TimeDomain_BodyAccelerometer_StandardDeviation_X" "TimeDomain_BodyAccelerometer-correlation-X,Z" "TimeDomain_BodyAccelerometer-correlation-Y,Z" "TimeDomain_GravityAccelerometer-mean-X" "TimeDomain_GravityAccelerometer-mean-Y" "TimeDomain_GravityAccelerometer-mean-Z" "TimeDomain_GravityAccelerometer_StandardDeviation_X" "TimeDomain_GravityAccelerometer-correlation-X,Z" "TimeDomain_GravityAccelerometer-correlation-Y,Z" "TimeDomain_BodyAccelerometerJerk-mean-X" "TimeDomain_BodyAccelerometerJerk-mean-Y" "TimeDomain_BodyAccelerometerJerk-mean-Z" "TimeDomain_BodyAccelerometerJerk_StandardDeviation_X" "TimeDomain_BodyAccelerometerJerk-correlation-X,Z" "TimeDomain_BodyAccelerometerJerk-correlation-Y,Z" "TimeDomain_BodyGyroscope-mean-X" "TimeDomain_BodyGyroscope-mean-Y" "TimeDomain_BodyGyroscope-mean-Z" "TimeDomain_BodyGyroscope_StandardDeviation_X" "TimeDomain_BodyGyroscope-correlation-X,Z" "TimeDomain_BodyGyroscope-correlation-Y,Z" "TimeDomain_BodyGyroscopeJerk-mean-X" "TimeDomain_BodyGyroscopeJerk-mean-Y" "TimeDomain_BodyGyroscopeJerk-mean-Z" "TimeDomain_BodyGyroscopeJerk_StandardDeviation_X" "TimeDomain_BodyGyroscopeJerk-correlation-X,Z" "TimeDomain_BodyGyroscopeJerk-correlation-Y,Z" "TimeDomain_BodyAccelerometerMagnitude-arCoeff3" "TimeDomain_BodyAccelerometerMagnitude-arCoeff4" "TimeDomain_GravityAccelerometerMagnitude-arCoeff3" "TimeDomain_GravityAccelerometerMagnitude-arCoeff4" "TimeDomain_BodyAccelerometerJerkMagnitude-arCoeff3" "TimeDomain_BodyAccelerometerJerkMagnitude-arCoeff4" "TimeDomain_BodyGyroscopeMagnitude-arCoeff3" "TimeDomain_BodyGyroscopeMagnitude-arCoeff4" "TimeDomain_BodyGyroscopeJerkMagnitude-arCoeff3" "TimeDomain_BodyGyroscopeJerkMagnitude-arCoeff4" "FrequencyDomain_BodyAccelerometer-mean-X" "FrequencyDomain_BodyAccelerometer-mean-Y" "FrequencyDomain_BodyAccelerometer-mean-Z" "FrequencyDomain_BodyAccelerometer_StandardDeviation_X" "FrequencyDomain_BodyAccelerometer-maxInds-Y" "FrequencyDomain_BodyAccelerometer-maxInds-Z" "FrequencyDomain_BodyAccelerometer-meanFreq-X" "FrequencyDomain_BodyAccelerometer-bandsEnergy-1,24" "FrequencyDomain_BodyAccelerometer-bandsEnergy-25,48" "FrequencyDomain_BodyAccelerometerJerk-mean-X" "FrequencyDomain_BodyAccelerometerJerk-mean-Y" "FrequencyDomain_BodyAccelerometerJerk-mean-Z" "FrequencyDomain_BodyAccelerometerJerk_StandardDeviation_X" "FrequencyDomain_BodyAccelerometerJerk-maxInds-Y" "FrequencyDomain_BodyAccelerometerJerk-maxInds-Z" "FrequencyDomain_BodyAccelerometerJerk-meanFreq-X" "FrequencyDomain_BodyAccelerometerJerk-bandsEnergy-1,24" "FrequencyDomain_BodyAccelerometerJerk-bandsEnergy-25,48" "FrequencyDomain_BodyGyroscope-mean-X" "FrequencyDomain_BodyGyroscope-mean-Y" "FrequencyDomain_BodyGyroscope-mean-Z" "FrequencyDomain_BodyGyroscope_StandardDeviation_X" "FrequencyDomain_BodyGyroscope-maxInds-Y" "FrequencyDomain_BodyGyroscope-maxInds-Z" "FrequencyDomain_BodyGyroscope-meanFreq-X" "FrequencyDomain_BodyGyroscope-bandsEnergy-1,24" "FrequencyDomain_BodyGyroscope-bandsEnergy-25,48" "FrequencyDomain_BodyAccelerometerMagnitude-entropy" "FrequencyDomain_BodyAccelerometerMagnitude-skewness" "FrequencyDomain_BodyAccelerometerMagnitude-kurtosis" "FrequencyDomain_BodyBodyAccelerometerJerkMagnitude-entropy" "FrequencyDomain_BodyBodyAccelerometerJerkMagnitude-skewness" "FrequencyDomain_BodyBodyAccelerometerJerkMagnitude-kurtosis" "FrequencyDomain_BodyBodyGyroscopeMagnitude-entropy" "FrequencyDomain_BodyBodyGyroscopeMagnitude-skewness" "FrequencyDomain_BodyBodyGyroscopeMagnitude-kurtosis" "FrequencyDomain_BodyBodyGyroscopeJerkMagnitude-entropy"
"WALKING" 11 11 1 0.271821892881356 -0.0166475833623729 -0.106096304033898 -0.422842071864407 -0.000183889927118645 0.254059976864407 0.946468451355932 -0.212045870169492 0.134053215101695 -0.98110101440678 -0.36639925719661 0.198442144830508 0.0829709328491525 0.0127682476559322 -0.013364827779661 -0.428516343559322 0.0916694977677966 0.433869869661017 -0.0426928995457627 -0.0705104974254237 0.0843744495507542 -0.596346930847458 0.109439590064407 -0.135313543294915 -0.0918204195491525 -0.0514172549559322 -0.0342677451 -0.541616397118644 -0.0289719462537288 -0.0377975853945763 -0.115522683205085 0.226767676220339 -0.115522683205085 0.226767676220339 -0.293419986627119 0.0653130465271186 -0.0435495447728814 0.00429279260169492 -0.0698211371694915 -0.152727154605085 -0.396533731864407 -0.0830478435976271 -0.616402910169492 -0.433703311525424 -0.77514124220339 -0.92307692 -0.37360793220339 -0.88575693779661 -0.969135489830508 -0.453265268813559 -0.241801726186441 -0.69259387220339 -0.45394304 -0.385762711864407 -0.255593220338983 -0.353419932627119 -0.943196476610169 -0.970060185932203 -0.514753307627119 -0.593107398474576 -0.398293336610169 -0.623150268983051 -0.639147075423729 -0.88194038440678 -0.175946093932203 -0.840355841355932 -0.972789953220339 0.32505314220339 -0.470869504067797 -0.781842657457627 0.235229648935593 -0.123097658135593 -0.479202107667797 0.393278426949153 -0.414192006508475 -0.727974020355932 0.153277148359322
"WALKING_DOWNSTAIRS" 11 11 3 0.291605631956522 -0.0178097721219565 -0.111070149978261 0.142456557034783 0.242562623417391 -0.151313116602174 0.941746406521739 -0.200321942608696 0.132371684891304 -0.954497498695652 -0.112084075869565 0.403894245717391 0.0897168657173913 0.0252274201521739 -0.0225208905847826 -0.0834212653347826 0.0944715582934783 0.14366828655 -0.12506869905 -0.0262775345369565 0.057524457376087 -0.374069023580435 -0.0879880370565217 -0.0435518383695652 -0.0220916265065217 -0.0520272987304348 -0.0373048405934783 -0.53437494826087 -0.310326652195652 0.0841890538152174 -0.184342541817391 0.147857585244196 -0.184342541817391 0.147857585244196 -0.0608389065934783 -0.0510163668891304 0.00103262173478261 -0.0210091228413043 -0.0366739034391304 -0.142010150065217 0.0351937228130435 0.0247508134326087 -0.377624755652174 0.179906764395652 -0.676811593043478 -0.908026753695652 -0.400296382043478 -0.767409511304348 -0.937999269782609 -0.120463004665217 -0.177479240097826 -0.530225529130435 -0.12834163051087 -0.578260869565217 -0.331304347826087 -0.338849974521739 -0.867150922391304 -0.943249945 -0.318777012804348 -0.528254524130435 -0.273459111956522 -0.397722757934783 -0.695652175391304 -0.76161919 -0.263295935608696 -0.76857555826087 -0.95824477826087 0.656072561304348 -0.429937735695652 -0.720648167608696 0.477632340652174 -0.181327558717391 -0.531470968695652 0.482737822391304 -0.310761461521739 -0.624534779065217 0.297394033478261
"WALKING_UPSTAIRS" 11 11 2 0.263775859277778 -0.0303157822055556 -0.106797216481481 -0.238802959018519 0.0202699562962963 -0.00932791938888889 0.892626155555556 -0.343576924814815 0.146633747092593 -0.953463105740741 -0.307433913888889 0.258280081296296 0.0968561683092593 -0.0132625289255556 -0.0151463896833333 -0.452961683518519 0.240554370981481 0.216178274514815 -0.0820909701727778 -0.0566928808703704 0.0638054379968518 -0.501331630185185 0.0877838679124074 -0.106556340835185 -0.0645245413759259 -0.0719834687944444 -0.046076149625 -0.660431336111111 -0.158268187437037 -0.00681602405555556 0.00332879708148148 0.0383790680722222 0.00332879708148148 0.0383790680722222 -0.02249348275 -0.161096307922222 -0.142534484831481 0.111754202898148 -0.0757490512055556 -0.171276097078148 -0.355348902222222 -0.254645206944444 -0.551742083518519 -0.198733655611111 -0.8 -0.92307692 -0.52447937047037 -0.668425260555556 -0.987001439814815 -0.495927371666667 -0.455317917037037 -0.765387905555556 -0.458255021296296 -0.713333333333333 -0.928148148148148 -0.446992354759259 -0.958745116111111 -0.988078493703704 -0.471782782222222 -0.581167154444444 -0.674671878518519 -0.517811645740741 -0.93548387 -0.821200511851852 -0.245040398462963 -0.951856547407407 -0.990634843148148 0.381456678333333 -0.324894281759259 -0.663395905555556 0.142501373518519 -0.0768198787644444 -0.388811552183333 0.334461045185185 -0.13197909447037 -0.509452920555556 0.072377457224463
"LAYING" 12 12 6 0.260113433 -0.0175203917146667 -0.108160125666667 -0.95531868 -0.413148777335 -0.292380102033333 -0.3785920653 0.8033788345 0.2750431984 -0.936458309333333 -0.469480464183333 -0.0728975664 0.0854295393833333 0.00774408308 -0.0043714837772 -0.969276283333333 -0.112625133355 -0.181942083985 -0.0146546807316667 -0.0835537350333333 0.14519184795 -0.966090742 0.31535711045 -0.275367371036667 -0.0990402297166667 -0.0410675310833333 -0.0678909002816667 -0.9671982025 0.166339340873333 -0.144740086653333 0.082583257375 -0.155295819733333 0.082583257375 -0.155295819733333 -0.243510789398333 0.0922303097083333 0.237154484281667 -0.211702457263333 -0.112565406381667 0.0724989101483333 -0.956248487666667 -0.951265971 -0.954724801666667 -0.955207641833333 -0.705555555666667 -0.851282051333333 -0.235607185033333 -0.9952354985 -0.998909778166667 -0.968742758833333 -0.963223332 -0.967149695166667 -0.972820011166667 -0.255333333333333 -0.227333333333333 0.083907082125 -0.998375039166667 -0.999111768666667 -0.9566538865 -0.95256172 -0.9456732415 -0.969254585333333 -0.74086021445 -0.827586206833333 0.010569757505 -0.9975407705 -0.999221808666667 -0.719617107166667 -0.272025122866667 -0.522330828083333 -0.860952518833333 -0.362330024192667 -0.6953644208 -0.435707572643333 -0.238530228616667 -0.527841653068333 -0.635473939483333
"SITTING" 12 12 4 0.275007224901961 -0.0157892988523529 -0.106307228960784 -0.982568781960784 -0.329717402307843 0.234654747901961 0.926228975490196 0.0830509010823529 0.0885640696078431 -0.985203642352941 -0.367342126098039 0.169013714372549 0.0771277656078431 0.0105990504054902 -0.0020457599227451 -0.976494200784314 -0.0102290849990196 0.0214112442745098 -0.0424159182941176 -0.0751980398235294 0.0728462158235294 -0.974425351960784 0.0552939927607843 -0.2981287996 -0.0941023489803922 -0.0387477474705882 -0.0515634091411765 -0.977329927254902 0.0643044649588235 -0.0854798621372549 0.0808973338372549 -0.0790200540196078 0.0808973338372549 -0.0790200540196078 -0.144654529643529 -0.0983209465941177 0.119420486033333 -0.0173090087117647 -0.0439418213411765 -0.1482903921 -0.97966614372549 -0.942768016862745 -0.954626628823529 -0.98399947745098 -0.884967319941177 -0.906485671509804 0.0326699716633333 -0.995953719803922 -0.999432918627451 -0.977109887058824 -0.964236191372549 -0.975551564117647 -0.977980349019608 -0.407058823529412 -0.345098039215686 0.138129939916471 -0.999150637843137 -0.999557271372549 -0.968528985294118 -0.963725248823529 -0.955718183921569 -0.976339901372549 -0.853257430784314 -0.864773495294118 -0.0625086985784314 -0.997879814509804 -0.999688519607843 -0.718830896470588 -0.281758136588235 -0.582640617960784 -0.914407961960784 -0.410410736529412 -0.716172754901961 -0.494816989215686 -0.240747944372549 -0.553415988869451 -0.749303371568627
"STANDING" 12 12 5 0.277405834918033 -0.0169002543196721 -0.105526999754098 -0.981243992459016 -0.0527043499442623 0.176422666295082 0.957317821803279 -0.21886535557377 -0.0395382767304918 -0.985314210491803 0.455498447918033 0.451599422032787 0.0744631761967213 0.0100480041062295 -0.00788131384131148 -0.972440195081967 -0.116296574367213 -0.0194304383 -0.0300030427426229 -0.0700083750360656 0.074256819 -0.883655251803279 -0.129325937081967 -0.0708075858934426 -0.0976380412377049 -0.0409520826508197 -0.0482863736885246 -0.955415641803279 -0.0883499110655738 -0.0182377721918033 0.185447035135574 -0.132839982614754 0.185447035135574 -0.132839982614754 -0.110184605668852 -0.0629169406934426 0.0395957062098361 0.0730714500295082 -0.113616833791803 -0.0661442596786885 -0.976469472295082 -0.932775677704918 -0.947178200163934 -0.983647207377049 -0.897267759180328 -0.947036570278688 0.0636237568327869 -0.983522984262295 -0.999158480327869 -0.971971634098361 -0.95329178 -0.971122527868852 -0.975581439016393 -0.447868852459016 -0.258360655737705 0.230672593114754 -0.998715293934426 -0.999393615081967 -0.890292711147541 -0.948251856721312 -0.95260195295082 -0.884385204098361 -0.890005287213115 -0.90616167295082 -0.241064349721311 -0.997596475737705 -0.999571389672131 -0.696301090163934 -0.282043094426229 -0.567655172081967 -0.850640053934426 -0.451112966754098 -0.763610705901639 -0.408730332360656 -0.171636038901639 -0.521962339229508 -0.684169995245902
"WALKING" 12 12 1 0.2771286656 -0.015560927606 -0.10316110632 -0.128898533096 -0.293614767658 0.088594778482 0.9668735148 -0.1559834498 -0.03608428788 -0.97911312 0.0052641756 0.1986850547 0.045764401482 0.0197766948336 0.005025870328 -0.01350661106 -0.305837007396 -0.077472937966 -0.1045136708758 -0.03442910782 0.0999739123004 -0.5462634706 -0.127242062144 0.21680100954 -0.06223893174 -0.049852604592 -0.0467338151926 -0.3908072382 -0.28327902842 0.078020390362 -0.040680369438 0.127170545116 -0.040680369438 0.127170545116 -0.18745284376 0.15951540728 0.274734711076 -0.124300942934 -0.07609410332 -0.0034397050136 -0.05435763951 -0.071302455092 -0.4223253002 -0.160707260634 -0.823999997 -0.7846153838 -0.26142601202 -0.8213463432 -0.9122135632 -0.08161979534 -0.1413740705982 -0.4913861728 -0.03105929456 -0.2432 -0.2064 -0.2811065665 -0.8109540256 -0.9218764478 -0.4019759318 -0.4678863378 -0.31728248436 -0.5931428818 -0.655483874 -0.6827586216 0.020408840122 -0.7741710078 -0.9272298064 0.522368791 -0.4675562234 -0.7556709046 0.496691986 -0.074418950665 -0.47622064686 0.530127296 -0.3948512825 -0.724184991 0.3738594836
"WALKING_DOWNSTAIRS" 12 12 3 0.281521097391304 -0.018084266865793 -0.10955593226087 0.0424084916086956 -0.350971378282609 0.211461252521739 0.949861980652174 -0.178702175434783 -0.0561050624630435 -0.959504017391304 0.039879678326087 0.176070994752174 0.0621500251717391 -0.0119289154608696 0.00485262425869565 0.00631914373913043 -0.347530638434783 0.17954164081087 -0.112531564434783 -0.0427336692521739 0.0895434978391304 -0.362143061643478 -0.0842405288695652 -0.0523986680478261 -0.0264668968652174 -0.0609177195869565 -0.0653239980021739 -0.278608163891304 0.0157088512608696 -0.143307873723913 -0.0379521953043478 0.116452928228261 -0.0379521953043478 0.116452928228261 -0.10114785965 0.01128303991 0.336408727491304 -0.183861815173913 0.0164625559456522 0.0527357720702174 0.0235049348717391 0.150510001156522 -0.402121221521739 0.0483347068913043 -0.604347824652174 -0.683946487043478 -0.332249174152174 -0.834900517826087 -0.904187443913044 -0.00701472271717392 0.00639406888695652 -0.451614324565217 -0.072311431676087 -0.430434782608696 -0.325217391304348 -0.212787743043478 -0.824405299782609 -0.905245261521739 -0.178856167345652 -0.420631474130435 -0.212767364326087 -0.4223632375 -0.553997196369565 -0.658170913695652 -0.0548123387391304 -0.789376355217391 -0.859121020434783 0.668325492391304 -0.447811247740043 -0.748244098478261 0.544307456304348 0.024950785685 -0.303133096652174 0.588189357391304 -0.411726224693478 -0.71622021173913 0.459105757173913
"WALKING_UPSTAIRS" 12 12 2 0.272970338653846 -0.0263574903403846 -0.107339730115385 -0.290149192307692 -0.214696538282692 0.119053883461538 0.938371473269231 -0.259144202692308 -0.0702503820961538 -0.960246289807692 -0.213159886571154 0.0387242424115385 0.0728660813846154 -0.00689494886730769 0.00906662793461539 -0.359856972115385 -0.0886375423653846 0.128021551502885 -0.0931234101769231 -0.0411314519307692 0.0898022757730769 -0.526659296134615 -0.235774807711538 0.147594454807692 -0.0455638872076923 -0.0335406569057692 -0.0653167291865385 -0.549999188461539 -0.19479036 0.0985231819615385 -0.0998121591769231 0.163692124467308 -0.0998121591769231 0.163692124467308 -0.230943417190385 0.0898113239153846 0.121932461482115 -0.0618267930884615 -0.0842687504038462 -0.102977710286538 -0.321447925192308 -0.168341519859615 -0.560841212692308 -0.278929748076923 -0.861538459807692 -0.846153845 -0.420235639230769 -0.833007243846154 -0.974993428653846 -0.385843754230769 -0.333077590961538 -0.687929868653846 -0.39060122 -0.359230769230769 -0.428461538461538 -0.331247540442308 -0.934264271730769 -0.9737060675 -0.426360331538462 -0.604711316153846 -0.406080936346154 -0.5604629635 -0.879652603846154 -0.877984083653846 -0.158314160701923 -0.779814358461538 -0.960916428461538 0.441503097307692 -0.288834340134615 -0.60277665 0.269039855403846 0.0732722335192308 -0.227592469276923 0.385201838846154 -0.365398526980769 -0.691958021730769 0.191705428211538
"LAYING" 13 13 6 0.276716360483871 -0.020440454366129 -0.104331864532258 -0.968891989354839 -0.405302422056452 -0.480001774725806 -0.156852206467742 0.656400944354839 0.598884988709677 -0.957875244677419 -0.377332396983871 -0.6641930475 0.0767774832096774 0.0183441894580645 -0.00988389709596774 -0.98541995 -0.0344244291935484 -0.0119348255645161 -0.00973609968045161 -0.0966250701451613 0.117819614790323 -0.972143470322581 -0.121891249 0.302473012275806 -0.101835573822581 -0.0417744000370968 -0.0648770419677419 -0.981404742903226 0.0384601044612903 -0.0570662451241935 0.0992317318596774 -0.139112802735484 0.0992317318596774 -0.139112802735484 -0.192024828898387 0.0172635307596774 0.217593160145161 -0.355891358467742 -0.0204759331 0.310688208879032 -0.974716920483871 -0.965843757258064 -0.966295582741935 -0.966960088387097 -0.841935483548387 -0.914392059354839 -0.262990626162903 -0.995750015322581 -0.999337511935484 -0.985199684354839 -0.980375137419355 -0.980994601935484 -0.98707817516129 -0.184516129032258 -0.187096774193548 0.169895805430645 -0.999386263709677 -0.999578386129032 -0.96946349 -0.968689729193548 -0.969126880322581 -0.973446792419355 -0.875130072741935 -0.943270300322581 -0.101926540451613 -0.998167579516129 -0.99953044983871 -0.817296709032258 -0.0839882837693548 -0.346836170774194 -0.949368281612903 -0.401214617222581 -0.695838167096774 -0.565043084516129 -1.85935967741952e-05 -0.284143556322581 -0.738371662258064
"SITTING" 13 13 4 0.274328499591837 -0.00587732936326531 -0.0972465110836735 -0.989546275306122 -0.0624233713469388 0.292929808532653 0.92557651244898 0.101769752489796 0.0757773858163265 -0.981379112653061 -0.194047002204082 0.376836929142857 0.0752865881142857 -0.00112344092891837 -0.0232397245106122 -0.992827264081633 0.191129261838776 0.0934997625857143 -0.0355124856836735 -0.0902687401836735 0.0823432026610204 -0.985844263265306 0.487379624020408 -0.442729781626531 -0.095919848877551 -0.041036688077551 -0.0466121595938776 -0.991371016938775 0.195890109857143 -0.147973953089796 0.190394801718367 -0.145730472714286 0.190394801718367 -0.145730472714286 -0.077929237822449 -0.0912320684738775 0.125046931036735 -0.0854382541142857 0.00353059554285714 -0.0539273045165306 -0.990135477755102 -0.959673916122449 -0.956183063510204 -0.989410582653061 -0.893877550816327 -0.916797487959184 -0.00935147348163265 -0.980941179183674 -0.998170487755102 -0.992678212653061 -0.983914101836735 -0.985261204693878 -0.99368217 -0.376326530612245 -0.275102040816327 0.264214260326531 -0.999602332653061 -0.999754351632653 -0.983218202857143 -0.982456053877551 -0.968384415510204 -0.986714694081633 -0.938117181836735 -0.887403236714286 0.100550894587755 -0.998634133469388 -0.999686222244898 -0.859923295102041 -0.333919464206122 -0.583005427714286 -0.984073903061224 -0.597419249591837 -0.849301106530612 -0.699224234693878 -0.124480057591837 -0.417631578483673 -0.922569722653061
"STANDING" 13 13 5 0.277758431052632 -0.0167891993964912 -0.112124137754386 -0.991020759298246 -0.0483024027421053 0.217454917192982 0.942695296842105 -0.239943146315789 -0.0524856614035088 -0.992232401754386 0.164790723652632 0.216536774430351 0.0758630962280702 0.00762035230350877 -0.000704979340543859 -0.987636104210526 -0.0451849250701754 0.0810138640624561 -0.0295492164431579 -0.0753205243684211 0.085471246877193 -0.955577395789474 -0.0198998183877193 -0.439446945210526 -0.0981199986666667 -0.0412872577807018 -0.053926078122807 -0.978465124561404 0.0375670091333333 -0.345280862649123 0.0686521773157895 -0.0978851988122807 0.0686521773157895 -0.0978851988122807 -0.103252079085965 -0.0649460439315789 0.191690905647368 -0.0952835030719298 -0.186383715842105 0.0247100054035088 -0.989425965614035 -0.959427618245614 -0.97756730122807 -0.991817705263158 -0.973099415263158 -0.978407556842105 0.0328062514403509 -0.998596915964912 -0.99971895122807 -0.988198276666667 -0.977752775438597 -0.98460855877193 -0.988185112807018 -0.298947368421053 -0.11719298245614 0.237964693460702 -0.999571486666667 -0.999727285263158 -0.957154108421053 -0.97291308 -0.974394378070175 -0.955818411578947 -0.859649122280702 -0.911675740350877 -0.25106304754386 -0.999323535789474 -0.999861377192983 -0.830075801052632 -0.345203499526316 -0.622953128824561 -0.94693251368421 -0.530272093035088 -0.803009619017544 -0.557034715198246 -0.258675198578947 -0.594805969052632 -0.786141274385965
"WALKING" 13 13 1 0.275883130350877 -0.0185660651947368 -0.111431456192982 -0.346980394210526 -0.076088435985614 0.366466123789474 0.910855709298246 -0.283658580877193 -0.131299718666667 -0.97254492245614 0.154468238298246 0.266275231824561 0.0809590227198246 0.00308364501403509 0.00597249011754386 -0.220910068015789 -0.0288047658192982 0.414628414666667 -0.0174207634701754 -0.0798472502663158 0.0784205641252632 -0.376059914210526 0.00539586041578947 0.00818964037631579 -0.0966598593263158 -0.0319849271912281 -0.0636693233473684 -0.216812065298246 0.0369633796842105 -0.309211516438597 0.121659962725789 -0.209624347982456 0.121659962725789 -0.209624347982456 -0.0361525079122807 0.0434607098982456 0.0438391199157895 0.00571259730701754 -0.120387329029825 -0.00895390317017544 -0.335030121052632 0.0955150666694737 -0.246851507561404 -0.353299848947368 -0.638596488947368 -0.758434546491228 -0.231462709105263 -0.683491539824561 -0.89351670877193 -0.290460801694737 -0.0439195137368421 -0.342263716894737 -0.219716159766667 -0.418947368421053 -0.220350877192982 -0.190905932631579 -0.67404284122807 -0.898065877017544 -0.192856474047368 -0.256213554508772 -0.276607954736842 -0.435714710526316 -0.391058291298246 -0.401088930859649 -0.0229089170754386 -0.806281301754386 -0.879936484912281 0.491455220175439 -0.390247232982456 -0.679830032105263 0.385659248947368 0.304860146017544 0.0526439079824561 0.650448144912281 -0.304366804421053 -0.591262687157895 0.527253141578947
"WALKING_DOWNSTAIRS" 13 13 3 0.294907553404255 -0.0143723839108511 -0.101993941531915 -0.0681563626617021 -0.445670293478723 0.214456715851064 0.941875619787234 -0.211555112553191 -0.0950820341687234 -0.952643084042553 0.206543723893617 0.300665263659574 0.101704538333298 -0.00751868156382979 -0.0252977670276596 -0.0740908045319149 -0.390344463255319 0.171175064702128 -0.122672201757447 -0.0237205719148936 0.111284239655957 -0.417014161553191 -0.0827859353191489 -0.125242927085106 -0.0647199842553191 -0.0669414080765958 -0.0512020476 -0.463736674255319 0.0966547175638298 -0.289279047659574 -0.0434552903446809 0.0110964138510638 -0.0434552903446809 0.0110964138510638 -0.147188636425532 0.0557905207425532 0.0422810231574468 -0.0186011823148936 -0.291412748723404 0.0300795337744681 -0.0726602663212766 -0.0364535247659574 -0.151178724793617 -0.0680436217021277 -0.672340424255319 -0.777414075744681 -0.385554490319149 -0.645334739361702 -0.864641751276596 -0.11485155627234 -0.207812348246809 -0.276138039897872 -0.114744976032191 -0.393191489361702 -0.30468085106383 -0.346608657340426 -0.620581538723404 -0.878838997659574 -0.319677124659574 -0.133828886725532 -0.212906662531915 -0.452190386808511 -0.319148937191489 -0.699192955319149 -0.174691860038298 -0.774941139361702 -0.907223000212766 0.647385141914894 -0.471936179659574 -0.760911153617021 0.509152545531915 -0.00671413268085106 -0.319226569710638 0.691914899787234 -0.537102311212766 -0.782546198297872 0.585690217021277
"WALKING_UPSTAIRS" 13 13 2 0.258203939581818 -0.0277392253910909 -0.125767265890909 -0.296284597454545 -0.108302534963636 0.415700438990909 0.847634313454545 -0.357404501636364 -0.207507170584727 -0.946441502363636 0.266561462054545 0.101778683454545 0.0692442067545455 -0.00128009758363636 -0.0254126299290909 -0.487325539818182 -0.121771420327273 0.392322863490909 -0.13829376226 0.00381966911090909 0.116679563256364 -0.541066687090909 -0.140902330890909 -0.190823602810909 -0.0664817176345455 -0.0453051954036364 -0.0661653916327273 -0.631037584 -0.00235501510690909 -0.282273394636364 -0.0732151397036364 0.113082527947273 -0.0732151397036364 0.113082527947273 0.0587310526618182 -0.0850911040945455 0.0201793167272727 -0.0802601529109091 -0.181092973763636 -0.0211495113727273 -0.382460736363636 -0.0636564765818182 -0.404785239945455 -0.266081292363636 -0.823030302909091 -0.851748251454545 -0.480080060363636 -0.671396271454546 -0.969022237272727 -0.506212135636364 -0.368996179072727 -0.631496434363636 -0.514337759454545 -0.589090909090909 -0.604363636363636 -0.323344232581818 -0.89484213 -0.973649968181818 -0.482113007636364 -0.492176104727273 -0.255338945927273 -0.562911002545455 -0.874486801636364 -0.833228840909091 -0.211194498501818 -0.686174183636364 -0.953491260909091 0.373305042363636 -0.367131757527273 -0.695153902363636 0.216857568509091 -0.299680518563636 -0.649756775090909 0.490461892727273 -0.378439405254545 -0.690375598 0.286334961636364
